DATAFLOW,FREQ,REF_AREA,DATA_TYPE,ADJUSTMENT,TYPE_ACCOMMODATION,ECON_ACTIVITY_NACE_2007,COUNTRY_RES_GUESTS,LOCALITY_TYPE,URBANIZ_DEGREE,COASTAL_AREA,SIZE_BY_NUMBER_ROOMS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_ADJUSTMENT,NOTE_TYPE_ACCOMMODATION,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_COUNTRY_RES_GUESTS,NOTE_LOCALITY_TYPE,NOTE_URBANIZ_DEGREE,NOTE_COASTAL_AREA,NOTE_SIZE_BY_NUMBER_ROOMS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF4,ALL,ALL,ALL,TOT,2020,1860188,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF4,ALL,ALL,ALL,TOT,2021,2625022,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF4,ALL,ALL,ALL,TOT,2022,3366723,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF4,ALL,ALL,ALL,TOT,2023,3518982,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF5,ALL,ALL,ALL,TOT,2018,487877,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF5,ALL,ALL,ALL,TOT,2019,484325,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF5,ALL,ALL,ALL,TOT,2020,231559,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF5,ALL,ALL,ALL,TOT,2021,333834,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF5,ALL,ALL,ALL,TOT,2022,444459,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF5,ALL,ALL,ALL,TOT,2023,475623,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF6,ALL,ALL,ALL,TOT,2018,1415817,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF6,ALL,ALL,ALL,TOT,2019,1443898,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF6,ALL,ALL,ALL,TOT,2020,650637,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF6,ALL,ALL,ALL,TOT,2021,971312,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF6,ALL,ALL,ALL,TOT,2022,1297673,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITF6,ALL,ALL,ALL,TOT,2023,1406587,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG1,ALL,ALL,ALL,TOT,2018,3151242,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG1,ALL,ALL,ALL,TOT,2019,3321768,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG1,ALL,ALL,ALL,TOT,2020,1794214,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG1,ALL,ALL,ALL,TOT,2021,2437607,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG1,ALL,ALL,ALL,TOT,2022,3267461,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG1,ALL,ALL,ALL,TOT,2023,3388374,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG2,ALL,ALL,ALL,TOT,2018,1151268,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG2,ALL,ALL,ALL,TOT,2019,1172777,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG2,ALL,ALL,ALL,TOT,2020,673192,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_8(1.0),A,IT,AR,N,ALL,551_553,ITG2,ALL,ALL,ALL,TOT,2021,903204,,,,,,,,,,,,,,,,
