DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,STARTING_MONTH,RESERVATION_TYPE,TYPE_ACCOMMODATION_BOOKING,TYPE_TRANSPORT_BOOKING,BOOKING_INTERNET,MEAN_TRANSPORT_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_STARTING_MONTH,NOTE_RESERVATION_TYPE,NOTE_TYPE_ACCOMMODATION_BOOKING,NOTE_TYPE_TRANSPORT_BOOKING,NOTE_BOOKING_INTERNET,NOTE_MEAN_TRANSPORT_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2020,25430,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2021,26327,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2022,30289,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2023,27188,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2018,659,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2019,537,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2020,565,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2021,283,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2022,288,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2023,305,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2018,5940,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2019,5250,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2020,2224,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2021,2759,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2022,3887,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2023,4750,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2018,4674,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2019,3938,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2020,1846,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2021,2763,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2022,3669,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2023,3245,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2018,62861,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,54253,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,34130,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,37183,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,43996,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,41180,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2018,1677,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2019,901,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2020,627,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2021,1242,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2022,1001,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2023,1035,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2018,2244,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2019,3133,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2020,617,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2021,676,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2022,1241,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2023,1325,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2018,1338,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2019,1575,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2020,879,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2021,1116,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2022,1078,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2023,861,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2018,43747,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2019,36742,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2020,26677,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2021,27539,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2022,31652,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAR,2023,28636,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__CAR_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2018,1459,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2019,1207,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2020,744,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2021,549,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2022,684,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,OTH_NOTSP,2023,525,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__OTH_NOTSP_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2018,7722,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2019,6758,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2020,2740,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2021,3298,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2022,4670,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,IT,TRIP,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,TRAIN,2023,5554,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2018,3132,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2019,2334,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2020,422,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2021,605,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2022,937,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,AIR,2023,1212,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2018,8848,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,7788,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,2503,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,2957,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,3771,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,4108,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2018,128,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2019,302,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2020,,0,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2021,104,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2022,,0,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BOAT,2023,40,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BOAT_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2018,293,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2019,326,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2020,,0,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2021,,0,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2022,148,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,BUS,2023,147,,,,,,,,T_BIS__YEAR_N1,,,,,TIPO_MEZZOTRASP1__BUS_N1,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2018,,0,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_3(1.0),A,IT,TRIPS_ABS_1,TOTAL,BUS,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,CAM,2019,0,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
