DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,STARTING_MONTH,RESERVATION_TYPE,TYPE_ACCOMMODATION_BOOKING,TYPE_TRANSPORT_BOOKING,BOOKING_INTERNET,MEAN_TRANSPORT_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_STARTING_MONTH,NOTE_RESERVATION_TYPE,NOTE_TYPE_ACCOMMODATION_BOOKING,NOTE_TYPE_TRANSPORT_BOOKING,NOTE_BOOKING_INTERNET,NOTE_MEAN_TRANSPORT_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,298,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,403,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,1761,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,2116,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,3301,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,587,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,1728,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,2841,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,2355,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,2747,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,252,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,1662,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,1599,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,1357,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,3288,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,1339,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,2228,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,3115,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,2251,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,3895,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,3761,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,3483,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,3993,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,3773,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,63467,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,35024,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,38685,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,51040,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,48028,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,2983,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,0,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,268,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,1696,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,1898,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,11574,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,8517,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,9980,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,10690,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,9165,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,2757,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,1280,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,1936,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,2062,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,2396,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,FEB,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,903,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,FEB,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,891,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,FEB,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,226,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,FEB,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,456,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,FEB,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,1041,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JAN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,1313,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JAN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,1069,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JAN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,281,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JAN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,706,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JAN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,1358,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUL,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,5800,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUL,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,3730,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUL,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,5201,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUL,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,6085,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUL,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,5490,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,3775,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,1499,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,2545,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,2899,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,JUN,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,2345,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,818,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,163,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,156,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,704,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,606,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,1212,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,169,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,471,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,1012,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,MAY,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,1021,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,953,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,100,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,651,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,527,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,NOV,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,432,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,959,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,505,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,699,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,1222,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,OCT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,914,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,2211,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,1605,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,2068,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,2101,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,SEPT,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,1872,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,35258,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,19530,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,24483,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,30159,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLL,9,YEAR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,28540,,,,,,,,T_BIS__YEAR_N1,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,3445,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,0,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,663,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,2254,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,APR,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,2868,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,2241,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,2879,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,2249,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2022,1359,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,AUG,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2023,1893,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2019,2688,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2020,555,,,,,,,,,,,,,,,,,
IT1:68_698_DF_DCCV_VIAGGI_CHARACT_CAPI_9(1.0),A,IT,TRIPS_ABS_1,TOTAL,HOLS,9,DEC,TOTAL,TOTAL,TOTAL,TOTAL,ALL,2021,1114,,,,,,,,,,,,,,,,,
