DATAFLOW,FREQ,REF_AREA,DATA_TYPE,ADJUSTMENT,TYPE_ACCOMMODATION,ECON_ACTIVITY_NACE_2007,COUNTRY_RES_GUESTS,LOCALITY_TYPE,URBANIZ_DEGREE,COASTAL_AREA,SIZE_BY_NUMBER_ROOMS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_ADJUSTMENT,NOTE_TYPE_ACCOMMODATION,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_COUNTRY_RES_GUESTS,NOTE_LOCALITY_TYPE,NOTE_URBANIZ_DEGREE,NOTE_COASTAL_AREA,NOTE_SIZE_BY_NUMBER_ROOMS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WORLD,TOUR_THRM,ALL,ALL,TOT,2023,3847451,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018,63195203,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019,65010220,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020,16511911,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021,26903217,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022,55086852,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023,67878055,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,CPROV,ALL,ALL,TOT,2023,2031493,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,CPROV_MUN,ALL,ALL,TOT,2023,36824888,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,MUN,ALL,ALL,TOT,2023,34793395,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,TOUR,ALL,ALL,TOT,2023,31053167,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,TOUR_HILL,ALL,ALL,TOT,2023,1313246,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,TOUR_HIST_ART,ALL,ALL,TOT,2023,4136542,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,TOUR_LACSTR,ALL,ALL,TOT,2023,6034202,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,TOUR_MOUNT,ALL,ALL,TOT,2023,5641594,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,TOUR_SEASD,ALL,ALL,TOT,2023,12322949,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,ALL,551_553,WRL_X_ITA,TOUR_THRM,ALL,ALL,TOT,2023,1604634,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,ALL,ALL,ALL,TOT,2018,49948206,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,ALL,ALL,ALL,TOT,2019,50421984,,,,,,,,,,,,,,,,
